,START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,YEAR,MONTH,MONTH_NAME,DAY,DAY_NAME,DAY_OF_WEEK,HOUR,DISTANCE_KM
542,2016-07-13 13:25:00,2016-07-13 13:39:00,Personal,Morrisville,Morrisville,2.2,Others,2016,7,July,13,Wednesday,2,13,3.5398
543,2016-07-13 13:42:00,2016-07-13 13:54:00,Personal,Morrisville,Cary,4.4,Others,2016,7,July,13,Wednesday,2,13,7.0796
544,2016-07-14 15:51:00,2016-07-14 15:59:00,Personal,Cary,Morrisville,3.3,Others,2016,7,July,14,Thursday,3,15,5.309699999999999
545,2016-07-14 16:03:00,2016-07-14 16:34:00,Business,Morrisville,Morrisville,11.8,Errand/Supplies,2016,7,July,14,Thursday,3,16,18.9862
546,2016-07-14 16:39:00,2016-07-14 20:05:00,Business,Morrisville,Banner Elk,195.3,Others,2016,7,July,14,Thursday,3,16,314.2377
547,2016-07-15 11:32:00,2016-07-15 11:53:00,Personal,Banner Elk,Banner Elk,8.3,Others,2016,7,July,15,Friday,4,11,13.354700000000001
548,2016-07-15 12:09:00,2016-07-15 12:19:00,Personal,Banner Elk,Banner Elk,3.2,Others,2016,7,July,15,Friday,4,12,5.1488000000000005
549,2016-07-15 12:35:00,2016-07-15 13:15:00,Personal,Banner Elk,Elk Park,22.4,Others,2016,7,July,15,Friday,4,12,36.041599999999995
550,2016-07-15 15:03:00,2016-07-15 15:33:00,Personal,Elk Park,Banner Elk,12.2,Others,2016,7,July,15,Friday,4,15,19.6298
551,2016-07-15 15:40:00,2016-07-15 15:52:00,Personal,Banner Elk,Banner Elk,4.5,Others,2016,7,July,15,Friday,4,15,7.2405
552,2016-07-16 13:14:00,2016-07-16 14:10:00,Personal,Banner Elk,Newland,28.1,Others,2016,7,July,16,Saturday,5,13,45.212900000000005
553,2016-07-16 14:14:00,2016-07-16 14:30:00,Personal,Newland,Newland,3.8,Others,2016,7,July,16,Saturday,5,14,6.114199999999999
554,2016-07-16 15:29:00,2016-07-16 16:57:00,Personal,Newland,Boone,41.9,Others,2016,7,July,16,Saturday,5,15,67.41709999999999
555,2016-07-16 19:42:00,2016-07-16 20:35:00,Personal,Boone,Banner Elk,23.8,Others,2016,7,July,16,Saturday,5,19,38.294200000000004
556,2016-07-16 21:45:00,2016-07-16 22:18:00,Personal,Banner Elk,Banner Elk,13.0,Others,2016,7,July,16,Saturday,5,21,20.917
557,2016-07-16 22:50:00,2016-07-16 23:03:00,Business,Banner Elk,Banner Elk,4.4,Errand/Supplies,2016,7,July,16,Saturday,5,22,7.0796
558,2016-07-17 11:23:00,2016-07-17 11:50:00,Personal,Banner Elk,Boone,15.1,Charity ($),2016,7,July,17,Sunday,6,11,24.2959
559,2016-07-17 12:20:00,2016-07-17 15:25:00,Personal,Boone,Cary,180.2,Commute,2016,7,July,17,Sunday,6,12,289.9418
560,2016-07-18 10:37:00,2016-07-18 10:49:00,Personal,Cary,Morrisville,4.1,Moving,2016,7,July,18,Monday,0,10,6.5969
561,2016-07-18 10:54:00,2016-07-18 11:15:00,Personal,Morrisville,Cary,6.1,Moving,2016,7,July,18,Monday,0,10,9.8149
562,2016-07-18 11:25:00,2016-07-18 11:36:00,Personal,Northwoods,Preston,3.3,Moving,2016,7,July,18,Monday,0,11,5.309699999999999
563,2016-07-18 11:40:00,2016-07-18 11:56:00,Personal,Preston,Whitebridge,4.7,Moving,2016,7,July,18,Monday,0,11,7.5623000000000005
564,2016-07-18 17:12:00,2016-07-18 17:33:00,Business,Cary,Apex,7.2,Meeting,2016,7,July,18,Monday,0,17,11.5848
565,2016-07-18 18:32:00,2016-07-18 18:47:00,Business,Apex,Cary,5.5,Meal/Entertain,2016,7,July,18,Monday,0,18,8.849499999999999
566,2016-07-18 19:07:00,2016-07-18 19:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,2016,7,July,18,Monday,0,19,5.309699999999999
567,2016-07-18 20:28:00,2016-07-18 20:32:00,Business,Hazelwood,Weston,0.9,Errand/Supplies,2016,7,July,18,Monday,0,20,1.4481
568,2016-07-18 21:11:00,2016-07-18 21:19:00,Business,Morrisville,Cary,3.8,Meal/Entertain,2016,7,July,18,Monday,0,21,6.114199999999999
569,2016-07-19 10:35:00,2016-07-19 10:51:00,Business,Whitebridge,Stonewater,6.4,Customer Visit,2016,7,July,19,Tuesday,1,10,10.297600000000001
570,2016-07-19 10:56:00,2016-07-19 11:11:00,Business,Stonewater,Lexington Park at Amberly,3.0,Meeting,2016,7,July,19,Tuesday,1,10,4.827
571,2016-07-19 11:30:00,2016-07-19 12:00:00,Business,Lexington Park at Amberly,Whitebridge,8.7,Meal/Entertain,2016,7,July,19,Tuesday,1,11,13.998299999999999
572,2016-07-19 17:14:00,2016-07-19 17:24:00,Business,Whitebridge,Chessington,3.9,Errand/Supplies,2016,7,July,19,Tuesday,1,17,6.2751
573,2016-07-19 17:50:00,2016-07-19 18:08:00,Personal,Chessington,Whitebridge,4.8,Others,2016,7,July,19,Tuesday,1,17,7.723199999999999
574,2016-07-20 17:12:00,2016-07-20 17:24:00,Personal,Whitebridge,Edgehill Farms,2.8,Others,2016,7,July,20,Wednesday,2,17,4.505199999999999
575,2016-07-20 17:50:00,2016-07-20 17:57:00,Personal,Edgehill Farms,Preston,1.4,Others,2016,7,July,20,Wednesday,2,17,2.2525999999999997
576,2016-07-20 18:16:00,2016-07-20 18:20:00,Personal,Preston,Whitebridge,1.4,Others,2016,7,July,20,Wednesday,2,18,2.2525999999999997
577,2016-07-21 17:17:00,2016-07-21 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,Others,2016,7,July,21,Thursday,3,17,4.3443000000000005
578,2016-07-21 17:42:00,2016-07-21 17:51:00,Business,Edgehill Farms,Burtrose,2.3,Others,2016,7,July,21,Thursday,3,17,3.7007
579,2016-07-21 18:27:00,2016-07-21 18:42:00,Business,Cary,Morrisville,3.7,Others,2016,7,July,21,Thursday,3,18,5.9533000000000005
580,2016-07-21 19:30:00,2016-07-21 19:39:00,Business,Morrisville,Cary,2.9,Others,2016,7,July,21,Thursday,3,19,4.6661
581,2016-07-22 10:42:00,2016-07-22 10:53:00,Business,Cary,Morrisville,3.8,Others,2016,7,July,22,Friday,4,10,6.114199999999999
582,2016-07-22 11:11:00,2016-07-22 11:25:00,Business,Morrisville,Cary,5.1,Others,2016,7,July,22,Friday,4,11,8.2059
583,2016-07-22 11:37:00,2016-07-22 12:00:00,Business,Hazelwood,Lexington Park at Amberly,9.1,Others,2016,7,July,22,Friday,4,11,14.6419
584,2016-07-22 12:14:00,2016-07-22 12:31:00,Business,Cary,Durham,8.0,Others,2016,7,July,22,Friday,4,12,12.872
585,2016-07-22 13:21:00,2016-07-22 13:42:00,Business,Durham,Cary,9.9,Meeting,2016,7,July,22,Friday,4,13,15.9291
586,2016-07-22 14:27:00,2016-07-22 14:43:00,Business,Cary,Morrisville,6.1,Meal/Entertain,2016,7,July,22,Friday,4,14,9.8149
587,2016-07-22 15:49:00,2016-07-22 16:22:00,Business,Morrisville,Cary,12.2,Others,2016,7,July,22,Friday,4,15,19.6298
588,2016-07-22 18:33:00,2016-07-22 18:51:00,Business,Wayne Ridge,Whitebridge,8.0,Others,2016,7,July,22,Friday,4,18,12.872
589,2016-07-23 14:27:00,2016-07-23 14:44:00,Business,Cary,Morrisville,4.0,Others,2016,7,July,23,Saturday,5,14,6.436
590,2016-07-23 14:48:00,2016-07-23 15:12:00,Business,Morrisville,Cary,9.5,Others,2016,7,July,23,Saturday,5,14,15.285499999999999
591,2016-07-23 15:15:00,2016-07-23 15:27:00,Business,Cary,Morrisville,3.0,Others,2016,7,July,23,Saturday,5,15,4.827
592,2016-07-23 15:50:00,2016-07-23 16:10:00,Business,Morrisville,Cary,6.3,Others,2016,7,July,23,Saturday,5,15,10.1367
593,2016-07-23 20:17:00,2016-07-23 20:33:00,Business,Cary,Durham,10.4,Meeting,2016,7,July,23,Saturday,5,20,16.7336
594,2016-07-23 23:18:00,2016-07-23 23:43:00,Business,Durham,Cary,9.9,Meeting,2016,7,July,23,Saturday,5,23,15.9291
595,2016-07-25 10:35:00,2016-07-25 10:41:00,Business,Whitebridge,Parkway,1.5,Others,2016,7,July,25,Monday,0,10,2.4135
596,2016-07-25 10:47:00,2016-07-25 10:58:00,Business,Cary,Morrisville,4.9,Others,2016,7,July,25,Monday,0,10,7.8841
597,2016-07-25 11:04:00,2016-07-25 11:33:00,Business,Morrisville,Cary,7.9,Others,2016,7,July,25,Monday,0,11,12.7111
598,2016-07-25 11:37:00,2016-07-25 11:44:00,Business,Parkway,Whitebridge,1.7,Others,2016,7,July,25,Monday,0,11,2.7353
599,2016-07-26 15:43:00,2016-07-26 15:49:00,Business,Whitebridge,Westpark Place,2.2,Others,2016,7,July,26,Tuesday,1,15,3.5398
600,2016-07-26 17:14:00,2016-07-26 17:24:00,Business,Westpark Place,Whitebridge,2.1,Others,2016,7,July,26,Tuesday,1,17,3.3789000000000002
601,2016-07-26 20:52:00,2016-07-26 21:00:00,Business,Cary,Morrisville,2.5,Meal/Entertain,2016,7,July,26,Tuesday,1,20,4.0225
602,2016-07-26 22:31:00,2016-07-26 22:39:00,Business,Morrisville,Cary,2.5,Meal/Entertain,2016,7,July,26,Tuesday,1,22,4.0225
603,2016-07-27 19:08:00,2016-07-27 19:20:00,Business,Cary,Morrisville,2.8,Others,2016,7,July,27,Wednesday,2,19,4.505199999999999
604,2016-07-27 21:34:00,2016-07-27 21:57:00,Business,Morrisville,Raleigh,14.7,Others,2016,7,July,27,Wednesday,2,21,23.6523
605,2016-07-27 22:00:00,2016-07-27 22:26:00,Business,Raleigh,Morrisville,14.6,Others,2016,7,July,27,Wednesday,2,22,23.4914
606,2016-07-28 00:04:00,2016-07-28 00:09:00,Business,Morrisville,Cary,2.3,Others,2016,7,July,28,Thursday,3,0,3.7007
607,2016-07-29 15:45:00,2016-07-29 15:47:00,Business,Whitebridge,Westpark Place,2.2,Others,2016,7,July,29,Friday,4,15,3.5398
608,2016-07-29 17:27:00,2016-07-29 17:45:00,Business,Westpark Place,Whitebridge,2.2,Meal/Entertain,2016,7,July,29,Friday,4,17,3.5398
609,2016-07-30 17:02:00,2016-07-30 17:27:00,Business,Cary,Durham,14.0,Others,2016,7,July,30,Saturday,5,17,22.526
610,2016-07-30 21:16:00,2016-07-30 21:41:00,Business,Durham,Cary,13.3,Others,2016,7,July,30,Saturday,5,21,21.3997
611,2016-07-31 17:30:00,2016-07-31 17:37:00,Business,Westpark Place,Whitebridge,1.8,Others,2016,7,July,31,Sunday,6,17,2.8962
612,2016-08-01 12:47:00,2016-08-01 13:04:00,Business,Whitebridge,Arlington Park at Amberly,6.2,Others,2016,8,August,1,Monday,0,12,9.9758
613,2016-08-01 13:08:00,2016-08-01 13:19:00,Business,Arlington Park at Amberly,Lexington Park at Amberly,1.3,Others,2016,8,August,1,Monday,0,13,2.0917
614,2016-08-01 13:28:00,2016-08-01 13:46:00,Business,Lexington Park at Amberly,Westpark Place,1.9,Others,2016,8,August,1,Monday,0,13,3.0570999999999997
615,2016-08-01 13:52:00,2016-08-01 14:14:00,Business,Cary,Apex,6.9,Others,2016,8,August,1,Monday,0,13,11.1021
616,2016-08-01 15:40:00,2016-08-01 15:47:00,Business,Apex,Cary,4.6,Others,2016,8,August,1,Monday,0,15,7.4014
617,2016-08-01 16:18:00,2016-08-01 16:25:00,Business,Whitebridge,Edgehill Farms,2.8,Others,2016,8,August,1,Monday,0,16,4.505199999999999
618,2016-08-01 16:29:00,2016-08-01 16:59:00,Business,Cary,Morrisville,9.1,Others,2016,8,August,1,Monday,0,16,14.6419
619,2016-08-01 17:23:00,2016-08-01 17:55:00,Business,Morrisville,Cary,8.1,Others,2016,8,August,1,Monday,0,17,13.0329
620,2016-08-02 08:11:00,2016-08-02 08:32:00,Business,Cary,Morrisville,8.4,Meeting,2016,8,August,2,Tuesday,1,8,13.515600000000001
621,2016-08-02 11:51:00,2016-08-02 12:15:00,Business,Arlington,Washington,4.9,Others,2016,8,August,2,Tuesday,1,11,7.8841
622,2016-08-02 19:15:00,2016-08-02 19:23:00,Business,Kalorama Triangle,K Street,1.0,Others,2016,8,August,2,Tuesday,1,19,1.609
623,2016-08-02 21:23:00,2016-08-02 21:29:00,Business,K Street,Kalorama Triangle,1.0,Others,2016,8,August,2,Tuesday,1,21,1.609
624,2016-08-03 12:46:00,2016-08-03 13:00:00,Business,West End,Northwest Rectangle,2.0,Others,2016,8,August,3,Wednesday,2,12,3.218
625,2016-08-03 14:59:00,2016-08-03 15:03:00,Business,K Street,Kalorama Triangle,1.1,Others,2016,8,August,3,Wednesday,2,14,1.7699
626,2016-08-03 16:00:00,2016-08-03 16:04:00,Business,Kalorama Triangle,Downtown,1.5,Others,2016,8,August,3,Wednesday,2,16,2.4135
627,2016-08-05 17:23:00,2016-08-05 17:30:00,Business,Connecticut Avenue,Kalorama Triangle,1.3,Others,2016,8,August,5,Friday,4,17,2.0917
628,2016-08-05 18:17:00,2016-08-05 18:21:00,Business,Kalorama Triangle,Columbia Heights,1.8,Others,2016,8,August,5,Friday,4,18,2.8962
629,2016-08-05 19:17:00,2016-08-05 19:27:00,Business,Columbia Heights,Kalorama Triangle,1.5,Others,2016,8,August,5,Friday,4,19,2.4135
630,2016-08-06 06:40:00,2016-08-06 06:58:00,Business,Washington,Arlington,6.6,Others,2016,8,August,6,Saturday,5,6,10.619399999999999
631,2016-08-06 09:31:00,2016-08-06 09:53:00,Business,Morrisville,Cary,8.0,Others,2016,8,August,6,Saturday,5,9,12.872
632,2016-08-07 17:14:00,2016-08-07 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,Others,2016,8,August,7,Sunday,6,17,4.3443000000000005
633,2016-08-07 17:28:00,2016-08-07 17:43:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,2016,8,August,7,Sunday,6,17,4.3443000000000005
634,2016-08-07 18:17:00,2016-08-07 18:23:00,Business,Cary,Morrisville,2.5,Others,2016,8,August,7,Sunday,6,18,4.0225
635,2016-08-07 20:15:00,2016-08-07 20:23:00,Business,Morrisville,Cary,2.5,Meal/Entertain,2016,8,August,7,Sunday,6,20,4.0225
636,2016-08-08 16:17:00,2016-08-08 16:31:00,Business,Whitebridge,Farmington Woods,5.2,Others,2016,8,August,8,Monday,0,16,8.3668
637,2016-08-08 16:37:00,2016-08-08 16:50:00,Business,Farmington Woods,Edgehill Farms,4.0,Others,2016,8,August,8,Monday,0,16,6.436
638,2016-08-08 17:02:00,2016-08-08 17:13:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,2016,8,August,8,Monday,0,17,4.3443000000000005
639,2016-08-08 21:50:00,2016-08-08 22:15:00,Business,Cary,Morrisville,4.8,Others,2016,8,August,8,Monday,0,21,7.723199999999999
640,2016-08-08 23:28:00,2016-08-08 23:37:00,Business,Morrisville,Cary,3.2,Customer Visit,2016,8,August,8,Monday,0,23,5.1488000000000005
641,2016-08-09 14:20:00,2016-08-09 14:38:00,Business,Whitebridge,Waverly Place,6.9,Others,2016,8,August,9,Tuesday,1,14,11.1021
642,2016-08-09 15:15:00,2016-08-09 15:36:00,Business,Cary,Raleigh,14.9,Others,2016,8,August,9,Tuesday,1,15,23.9741
643,2016-08-09 16:04:00,2016-08-09 16:37:00,Business,Raleigh,Cary,17.4,Others,2016,8,August,9,Tuesday,1,16,27.996599999999997
644,2016-08-10 16:56:00,2016-08-10 17:24:00,Business,Cary,Durham,12.9,Others,2016,8,August,10,Wednesday,2,16,20.7561
645,2016-08-10 17:53:00,2016-08-10 18:28:00,Business,Durham,Apex,15.3,Others,2016,8,August,10,Wednesday,2,17,24.6177
646,2016-08-10 18:49:00,2016-08-10 18:50:00,Business,Apex,Apex,1.0,Others,2016,8,August,10,Wednesday,2,18,1.609
647,2016-08-10 19:47:00,2016-08-10 20:02:00,Business,Apex,Cary,6.0,Others,2016,8,August,10,Wednesday,2,19,9.654
648,2016-08-11 12:53:00,2016-08-11 13:00:00,Business,Whitebridge,Heritage Pines,2.2,Others,2016,8,August,11,Thursday,3,12,3.5398
649,2016-08-11 13:14:00,2016-08-11 13:28:00,Business,Heritage Pines,Edgehill Farms,4.4,Others,2016,8,August,11,Thursday,3,13,7.0796
650,2016-08-11 13:32:00,2016-08-11 13:42:00,Business,Edgehill Farms,Whitebridge,2.8,Others,2016,8,August,11,Thursday,3,13,4.505199999999999
651,2016-08-11 18:37:00,2016-08-11 19:29:00,Business,Cary,Wake Forest,31.7,Others,2016,8,August,11,Thursday,3,18,51.0053
652,2016-08-11 20:59:00,2016-08-11 21:44:00,Business,Wake Forest,Cary,31.9,Others,2016,8,August,11,Thursday,3,20,51.327099999999994
653,2016-08-12 18:49:00,2016-08-12 18:52:00,Business,Whitebridge,Westpark Place,1.9,Others,2016,8,August,12,Friday,4,18,3.0570999999999997
654,2016-08-12 18:56:00,2016-08-12 19:05:00,Business,Westpark Place,Whitebridge,1.8,Others,2016,8,August,12,Friday,4,18,2.8962
655,2016-08-13 15:35:00,2016-08-13 15:58:00,Business,Cary,Morrisville,8.4,Meeting,2016,8,August,13,Saturday,5,15,13.515600000000001
656,2016-08-15 09:05:00,2016-08-15 09:52:00,Business,R?walpindi,Unknown Location,15.6,Others,2016,8,August,15,Monday,0,9,25.1004
657,2016-08-15 15:20:00,2016-08-15 15:47:00,Business,Unknown Location,Unknown Location,14.1,Others,2016,8,August,15,Monday,0,15,22.686899999999998
658,2016-08-15 16:52:00,2016-08-15 17:30:00,Business,Unknown Location,Unknown Location,15.7,Others,2016,8,August,15,Monday,0,16,25.2613
659,2016-08-15 19:08:00,2016-08-15 20:30:00,Business,Unknown Location,Unknown Location,25.9,Temporary Site,2016,8,August,15,Monday,0,19,41.6731
660,2016-08-16 07:58:00,2016-08-16 08:11:00,Business,Unknown Location,Unknown Location,7.9,Others,2016,8,August,16,Tuesday,1,7,12.7111
661,2016-08-16 08:16:00,2016-08-16 08:23:00,Business,Unknown Location,Unknown Location,2.7,Others,2016,8,August,16,Tuesday,1,8,4.3443000000000005
662,2016-08-16 08:46:00,2016-08-16 08:53:00,Business,Unknown Location,Unknown Location,5.5,Others,2016,8,August,16,Tuesday,1,8,8.849499999999999
663,2016-08-16 10:06:00,2016-08-16 10:27:00,Business,Unknown Location,Islamabad,5.7,Others,2016,8,August,16,Tuesday,1,10,9.1713
664,2016-08-16 10:31:00,2016-08-16 10:38:00,Business,Islamabad,Islamabad,1.2,Others,2016,8,August,16,Tuesday,1,10,1.9307999999999998
665,2016-08-16 11:47:00,2016-08-16 12:03:00,Business,Islamabad,Unknown Location,5.7,Temporary Site,2016,8,August,16,Tuesday,1,11,9.1713
666,2016-08-16 15:13:00,2016-08-16 15:36:00,Business,Unknown Location,Unknown Location,16.2,Others,2016,8,August,16,Tuesday,1,15,26.0658
667,2016-08-17 10:17:00,2016-08-17 10:41:00,Business,Unknown Location,Unknown Location,2.6,Others,2016,8,August,17,Wednesday,2,10,4.1834
668,2016-08-17 10:57:00,2016-08-17 11:20:00,Business,Unknown Location,Unknown Location,12.1,Others,2016,8,August,17,Wednesday,2,10,19.468899999999998
669,2016-08-17 14:45:00,2016-08-17 14:50:00,Business,Unknown Location,R?walpindi,1.4,Others,2016,8,August,17,Wednesday,2,14,2.2525999999999997
670,2016-08-17 15:32:00,2016-08-17 15:47:00,Business,R?walpindi,Islamabad,6.4,Others,2016,8,August,17,Wednesday,2,15,10.297600000000001
671,2016-08-17 16:29:00,2016-08-17 16:50:00,Business,Islamabad,Unknown Location,7.3,Others,2016,8,August,17,Wednesday,2,16,11.7457
672,2016-08-17 16:54:00,2016-08-17 17:00:00,Business,Unknown Location,Unknown Location,5.3,Others,2016,8,August,17,Wednesday,2,16,8.5277
673,2016-08-17 17:05:00,2016-08-17 17:34:00,Business,Unknown Location,Unknown Location,5.5,Others,2016,8,August,17,Wednesday,2,17,8.849499999999999
674,2016-08-17 18:38:00,2016-08-17 18:57:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,2016,8,August,17,Wednesday,2,18,12.3893
675,2016-08-18 18:40:00,2016-08-18 19:07:00,Business,Unknown Location,Unknown Location,7.6,Temporary Site,2016,8,August,18,Thursday,3,18,12.228399999999999
676,2016-08-19 08:24:00,2016-08-19 08:45:00,Business,Unknown Location,Noorpur Shahan,7.6,Others,2016,8,August,19,Friday,4,8,12.228399999999999
677,2016-08-19 08:54:00,2016-08-19 09:07:00,Business,Noorpur Shahan,Islamabad,3.3,Others,2016,8,August,19,Friday,4,8,5.309699999999999
678,2016-08-19 09:27:00,2016-08-19 09:47:00,Business,Islamabad,R?walpindi,6.5,Others,2016,8,August,19,Friday,4,9,10.4585
679,2016-08-19 10:57:00,2016-08-19 11:06:00,Business,R?walpindi,Unknown Location,2.0,Others,2016,8,August,19,Friday,4,10,3.218
680,2016-08-19 12:07:00,2016-08-19 12:24:00,Business,Unknown Location,Islamabad,5.7,Others,2016,8,August,19,Friday,4,12,9.1713
681,2016-08-19 15:51:00,2016-08-19 16:06:00,Business,Islamabad,Islamabad,3.2,Others,2016,8,August,19,Friday,4,15,5.1488000000000005
682,2016-08-19 17:12:00,2016-08-19 17:52:00,Business,Islamabad,Unknown Location,12.5,Others,2016,8,August,19,Friday,4,17,20.1125
683,2016-08-21 10:00:00,2016-08-21 10:29:00,Business,Unknown Location,Unknown Location,7.6,Airport/Travel,2016,8,August,21,Sunday,6,10,12.228399999999999
684,2016-08-21 14:05:00,2016-08-21 14:34:00,Business,Unknown Location,Unknown Location,7.7,Others,2016,8,August,21,Sunday,6,14,12.3893
685,2016-08-21 16:30:00,2016-08-21 17:02:00,Business,Unknown Location,Islamabad,12.2,Others,2016,8,August,21,Sunday,6,16,19.6298
686,2016-08-21 18:10:00,2016-08-21 18:17:00,Business,Islamabad,Islamabad,1.4,Others,2016,8,August,21,Sunday,6,18,2.2525999999999997
687,2016-08-21 18:48:00,2016-08-21 19:24:00,Business,Islamabad,Unknown Location,20.2,Others,2016,8,August,21,Sunday,6,18,32.501799999999996
688,2016-08-22 10:00:00,2016-08-22 10:44:00,Business,Unknown Location,Islamabad,9.8,Others,2016,8,August,22,Monday,0,10,15.7682
689,2016-08-22 11:07:00,2016-08-22 11:23:00,Business,Islamabad,Unknown Location,6.3,Others,2016,8,August,22,Monday,0,11,10.1367
690,2016-08-22 12:36:00,2016-08-22 12:49:00,Business,Unknown Location,Islamabad,4.9,Others,2016,8,August,22,Monday,0,12,7.8841
691,2016-08-22 13:02:00,2016-08-22 13:11:00,Business,Islamabad,Islamabad,1.5,Others,2016,8,August,22,Monday,0,13,2.4135
692,2016-08-22 14:07:00,2016-08-22 14:31:00,Business,Islamabad,Unknown Location,10.9,Others,2016,8,August,22,Monday,0,14,17.5381
693,2016-08-22 15:14:00,2016-08-22 15:49:00,Business,Unknown Location,Unknown Location,19.0,Others,2016,8,August,22,Monday,0,15,30.570999999999998
694,2016-08-22 15:59:00,2016-08-22 17:16:00,Business,Unknown Location,Unknown Location,19.0,Others,2016,8,August,22,Monday,0,15,30.570999999999998
695,2016-08-22 19:58:00,2016-08-22 20:50:00,Business,Unknown Location,R?walpindi,7.9,Others,2016,8,August,22,Monday,0,19,12.7111
696,2016-08-22 20:53:00,2016-08-22 21:31:00,Business,R?walpindi,R?walpindi,4.1,Others,2016,8,August,22,Monday,0,20,6.5969
697,2016-08-22 22:31:00,2016-08-22 23:00:00,Business,R?walpindi,Unknown Location,18.7,Others,2016,8,August,22,Monday,0,22,30.0883
698,2016-08-23 08:10:00,2016-08-23 08:25:00,Business,Unknown Location,Noorpur Shahan,8.7,Others,2016,8,August,23,Tuesday,1,8,13.998299999999999
699,2016-08-23 09:35:00,2016-08-23 10:09:00,Business,Noorpur Shahan,Unknown Location,7.5,Others,2016,8,August,23,Tuesday,1,9,12.067499999999999
700,2016-08-23 12:59:00,2016-08-23 13:15:00,Business,Unknown Location,Noorpur Shahan,7.7,Others,2016,8,August,23,Tuesday,1,12,12.3893
701,2016-08-23 13:19:00,2016-08-23 13:30:00,Business,Noorpur Shahan,Islamabad,4.4,Others,2016,8,August,23,Tuesday,1,13,7.0796
702,2016-08-23 13:49:00,2016-08-23 14:04:00,Business,Islamabad,Unknown Location,5.0,Others,2016,8,August,23,Tuesday,1,13,8.045
703,2016-08-23 15:07:00,2016-08-23 15:12:00,Business,Unknown Location,Unknown Location,1.9,Others,2016,8,August,23,Tuesday,1,15,3.0570999999999997
704,2016-08-23 15:15:00,2016-08-23 17:16:00,Business,Unknown Location,Unknown Location,7.9,Others,2016,8,August,23,Tuesday,1,15,12.7111
705,2016-08-23 17:42:00,2016-08-23 18:31:00,Business,Unknown Location,Unknown Location,17.7,Others,2016,8,August,23,Tuesday,1,17,28.4793
706,2016-08-24 12:05:00,2016-08-24 12:56:00,Business,Unknown Location,Unknown Location,25.2,Others,2016,8,August,24,Wednesday,2,12,40.5468
707,2016-08-24 13:01:00,2016-08-24 15:25:00,Business,Unknown Location,Unknown Location,96.2,Others,2016,8,August,24,Wednesday,2,13,154.7858
708,2016-08-25 15:17:00,2016-08-25 16:22:00,Business,Unknown Location,Unknown Location,35.0,Others,2016,8,August,25,Thursday,3,15,56.315
709,2016-08-25 16:36:00,2016-08-25 16:56:00,Business,Unknown Location,Unknown Location,5.5,Others,2016,8,August,25,Thursday,3,16,8.849499999999999
710,2016-08-25 17:19:00,2016-08-25 19:20:00,Business,Unknown Location,Unknown Location,50.4,Others,2016,8,August,25,Thursday,3,17,81.0936
711,2016-08-25 19:25:00,2016-08-25 19:57:00,Business,Unknown Location,Lahore,9.2,Others,2016,8,August,25,Thursday,3,19,14.8028
712,2016-08-25 22:58:00,2016-08-25 23:16:00,Business,Lahore,Unknown Location,7.3,Others,2016,8,August,25,Thursday,3,22,11.7457
713,2016-08-26 09:06:00,2016-08-26 09:20:00,Business,Unknown Location,Unknown Location,5.0,Others,2016,8,August,26,Friday,4,9,8.045
714,2016-08-26 11:14:00,2016-08-26 11:26:00,Business,Unknown Location,Unknown Location,3.8,Others,2016,8,August,26,Friday,4,11,6.114199999999999
715,2016-08-26 12:10:00,2016-08-26 12:20:00,Business,Unknown Location,Lahore,3.9,Others,2016,8,August,26,Friday,4,12,6.2751
716,2016-08-26 14:10:00,2016-08-26 14:33:00,Business,Lahore,Lahore,7.4,Others,2016,8,August,26,Friday,4,14,11.906600000000001
717,2016-08-26 15:23:00,2016-08-26 15:35:00,Business,Lahore,Lahore,1.5,Others,2016,8,August,26,Friday,4,15,2.4135
718,2016-08-26 15:59:00,2016-08-26 16:24:00,Business,Lahore,Unknown Location,7.9,Others,2016,8,August,26,Friday,4,15,12.7111
719,2016-08-26 16:55:00,2016-08-26 17:12:00,Business,Unknown Location,Lahore,2.9,Others,2016,8,August,26,Friday,4,16,4.6661
720,2016-08-26 18:42:00,2016-08-26 18:56:00,Business,Lahore,Lahore,3.4,Others,2016,8,August,26,Friday,4,18,5.4706
721,2016-08-26 19:31:00,2016-08-26 19:54:00,Business,Lahore,Lahore,3.8,Others,2016,8,August,26,Friday,4,19,6.114199999999999
722,2016-08-26 20:06:00,2016-08-26 20:16:00,Business,Lahore,Unknown Location,5.9,Others,2016,8,August,26,Friday,4,20,9.4931
723,2016-08-27 09:34:00,2016-08-27 10:11:00,Business,Unknown Location,Lahore,9.6,Others,2016,8,August,27,Saturday,5,9,15.446399999999999
724,2016-08-27 11:47:00,2016-08-27 12:06:00,Business,Lahore,Lahore,7.0,Others,2016,8,August,27,Saturday,5,11,11.263
725,2016-08-27 12:12:00,2016-08-27 12:17:00,Business,Lahore,Lahore,0.9,Others,2016,8,August,27,Saturday,5,12,1.4481
